objectid,roadsegid,iamfloc,rd20full,xstrt1,xstrt2,llowaddr,lhighaddr,rlowaddr,rhighaddr,zip,pwidth,pav_length,paveclass,funclass,cpname,pci23,pci23_d,road_norm,c1,c2,seg_key,adt_recent,adt_date,adt_mean,n_counts,seg_miles,vmt_day_recent
27798,914190.0,SS-013658-PV1,HOLLISTER ST,ATHERTON AV,SUNSET AV,1941.0,2099.0,1940.0,2098.0,92154.0,64.0,1203.0947,AC Unimproved,CL 2 LANE SUB-COLLECTOR,Tijuana River Valley,60.29,Fair,HOLLISTER ST,ATHERTON AVE,SUNSET AVE,HOLLISTER ST|ATHERTON AVE|SUNSET AVE,7912.0,2021-12-02,2926.0,6.0,0.2278588446969697,1802.8191792424243
27786,914178.0,SS-026563-PV1,TOCAYO AV,HOLLISTER ST,ORO VISTA RD,2300.0,2478.0,2301.0,2479.0,92154.0,78.0,1565.5824,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Otay Mesa-Nestor,84.38,Satisfactory,TOCAYO AVE,HOLLISTER ST,ORO VISTA RD,TOCAYO AVE|HOLLISTER ST|ORO VISTA RD,12468.0,2019-03-21,11715.6,5.0,0.2965118181818182,3696.9093490909095
21275,920514.0,SS-012404-PV1,GOODE ST,BRIARWOOD RD,MONTCLIFF RD,7300.0,7328.0,7301.0,7329.0,92139.0,40.0,194.4889,AC Improved,CL 2 LANE SUB-COLLECTOR,Skyline-Paradise Hills,46.07,Poor,GOODE ST,BRIARWOOD RD,MONTCLIFF RD,GOODE ST|BRIARWOOD RD|MONTCLIFF RD,1443.0,2021-12-14,4318.25,4.0,0.03683501893939394,53.15293232954546
24569,913214.0,SS-014632-PV1,JEWELL ST,GRAND AV,HORNBLEND ST,4400.0,4448.0,4401.0,4449.0,92109.0,40.0,380.2966,AC Improved,CL 2 LANE COLLECTOR,Pacific Beach,86.93,Good,JEWELL ST,GRAND AVE,HORNBLEND ST,JEWELL ST|GRAND AVE|HORNBLEND ST,5635.0,2014-07-01,6182.5,2.0,0.07202587121212121,405.86578428030305
18630,930028.0,SS-004939-PV1,BROADWAY,16TH ST,17TH ST,1600.0,1698.0,1601.0,1699.0,92101.0,52.0,279.9998,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Greater Golden Hill,69.12,Fair,BROADWAY,16TH ST,17TH ST,BROADWAY|16TH ST|17TH ST,9215.0,2016-10-27,7746.5,4.0,0.05303026515151515,488.6738933712121
10190,908678.0,SS-012491-PV1,GRAND AV,BALBOA AV,MORRELL ST,1900.0,1998.0,1901.0,1999.0,92109.0,68.0,576.5144,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Pacific Beach,63.84,Fair,GRAND AVE,BALBOA AVE,MORRELL ST,GRAND AVE|BALBOA AVE|MORRELL ST,24744.0,2014-06-05,26332.0,2.0,0.10918833333333333,2701.75612
12151,926784.0,SS-026094-PV1,TAIT ST,BURTON ST,COOLIDGE ST,6820.0,6978.0,6821.0,6979.0,92111.0,36.0,577.9945,AC Improved,CL 2 LANE SUB-COLLECTOR,Linda Vista,100.0,Good,TAIT ST,BURTON ST,COOLIDGE ST,TAIT ST|BURTON ST|COOLIDGE ST,4065.0,2016-11-15,3917.0,4.0,0.10946865530303031,444.9900838068182
6268,905510.0,SS-027628-PV1,VIA CAPRI,SENN WY,LA JOLLA SCENIC S DR,7790.0,7898.0,7791.0,7899.0,92037.0,40.0,870.6758,AC Improved,CL 2 LANE SUB-COLLECTOR,La Jolla,36.41,Very Poor,VIA CAPRI,SENN WY,LA JOLLA SCENIC S DR,VIA CAPRI|LA JOLLA SCENIC S DR|SENN WY,3026.0,2014-12-02,4165.333333333333,3.0,0.1649007196969697,498.98957780303033
16624,917856.0,SS-022072-PV1,POINT LOMA AV,FROUDE ST,EBERS ST,4601.0,4699.0,4600.0,4698.0,92107.0,55.0,661.1905,AC Improved,CL 2 LANE COLLECTOR,Ocean Beach,93.6,Good,POINT LOMA AVE,FROUDE ST,EBERS ST,POINT LOMA AVE|EBERS ST|FROUDE ST,2413.0,2013-10-22,3041.5,2.0,0.1252254734848485,302.1690675189394
6985,906156.0,SS-012006-PV1,GENESEE AV,BANNOCK AV,MANITOU WY,4850.0,4868.0,4851.0,4869.0,92117.0,75.0,254.0313,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Clairemont Mesa,39.99,Very Poor,GENESEE AVE,BANNOCK AVE,MANITOU WY,GENESEE AVE|BANNOCK AVE|MANITOU WY,26549.0,2019-11-14,26316.666666666668,6.0,0.04811198863636364,1277.3251863068183
5178,925089.0,SS-017013-PV1,LUSK BL,TELESIS CT,WATERIDGE CR,6900.0,6998.0,6901.0,6999.0,92121.0,78.0,713.4046,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Mira Mesa,60.87,Fair,LUSK BL,TELESIS CT,WATERIDGE CR,LUSK BL|TELESIS CT|WATERIDGE CR,4869.0,2022-08-16,8737.166666666666,6.0,0.13511450757575758,657.8725373863637
13955,910210.0,SS-021177-PV1,PARK BL,EL CAJON BL,MEADE AV,4300.0,4398.0,4301.0,4399.0,92103.0,52.0,720.5338,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,North Park,66.65,Fair,PARK BL,EL CAJON BL,MEADE AVE,PARK BL|EL CAJON BL|MEADE AVE,8858.0,2021-03-30,13815.5,4.0,0.13646473484848487,1208.804621287879
14684,928512.0,SS-000947-PV1,39TH ST,UNIVERSITY AV,POLK AV,4000.0,4098.0,4001.0,4099.0,92105.0,52.0,661.0756,AC Improved,CL 2 LANE SUB-COLLECTOR,Mid-City: City Heights,77.6,Satisfactory,39TH ST,UNIVERSITY AVE,POLK AVE,39TH ST|POLK AVE|UNIVERSITY AVE,4471.0,2015-10-29,4471.0,1.0,0.12520371212121212,559.7857968939394
13967,910220.0,SS-010006-PV1,EL CAJON BL,UTAH ST,KANSAS ST,2850.0,2898.0,2851.0,2899.0,92104.0,75.0,382.0,AC Improved,MJ SIX LANE URBAN MAJOR,North Park,56.96,Fair,EL CAJON BL,UTAH ST,KANSAS ST,EL CAJON BL|KANSAS ST|UTAH ST,25631.0,2021-03-18,27425.5,4.0,0.07234848484848484,1854.364015151515
23992,912787.0,SS-014955-PV1,KEARNY MESA RD,CLAIREMONT MESA BL,MAGNATRON BL,5400.0,5598.0,5401.0,5599.0,92111.0,66.0,1662.6703,AC Improved,,Kearny Mesa,5.82,Failed,KEARNY MESA RD,CLAIREMONT MESA BL,MAGNATRON BL,KEARNY MESA RD|CLAIREMONT MESA BL|MAGNATRON BL,3317.0,2021-12-08,3157.6666666666665,3.0,0.31489967803030305,1044.5222320265152
9098,907843.0,SS-025211-PV1,SOLEDAD RD,LAMONT ST,PARK DR,5000.0,5098.0,5001.0,5099.0,92109.0,40.0,680.0806,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Pacific Beach,38.35,Very Poor,SOLEDAD RD,LAMONT ST,PARK DR,SOLEDAD RD|LAMONT ST|PARK DR,5694.0,2015-08-20,5694.0,1.0,0.12880314393939393,733.405101590909
5330,925202.0,SS-018425-PV1,MIRAMAR RD,DOWDY DR,CABOT DR,8100.0,8198.0,8101.0,8199.0,92126.0,98.0,996.2554,AC Improved,MJ SIX LANE URBAN MAJOR,Military Facilities,52.57,Poor,MIRAMAR RD,DOWDY DR,CABOT DR,MIRAMAR RD|CABOT DR|DOWDY DR,48432.0,2013-02-14,48388.5,2.0,0.18868473484848486,9138.379078181819
19276,918939.0,SS-014001-PV1,IMPERIAL AV,WOODMAN ST,68TH ST,6700.0,6798.0,6701.0,6799.0,92114.0,62.0,1227.4618,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Skyline-Paradise Hills,50.63,Poor,IMPERIAL AVE,WOODMAN ST,68TH ST,IMPERIAL AVE|68TH ST|WOODMAN ST,14102.0,2013-11-13,15313.5,2.0,0.23247382575757577,3278.3458908333337
27062,932095.0,SS-000694-PV1,30TH ST,C ST,B ST,1100.0,1198.0,1101.0,1199.0,92102.0,40.0,379.0213,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Greater Golden Hill,78.11,Satisfactory,30TH ST,C ST,B ST,30TH ST|B ST|C ST,10099.0,2019-12-17,11394.666666666666,6.0,0.07178433712121213,724.9500205871212
24562,913208.0,SS-018501-PV1,MISSION BL,EMERALD ST,DIAMOND ST,4650.0,4698.0,4651.0,4699.0,92109.0,60.0,350.9547,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Pacific Beach,81.01,Satisfactory,MISSION BL,EMERALD ST,DIAMOND ST,MISSION BL|DIAMOND ST|EMERALD ST,12750.0,2014-02-04,12750.0,1.0,0.06646869318181818,847.4758380681818
19150,930275.0,SS-000419-PV1,16TH ST,MARKET ST,G ST,600.0,698.0,601.0,699.0,92101.0,52.0,400.0011,AC Improved,CL 2 LANE COLLECTOR,Greater Golden Hill,47.16,Poor,16TH ST,MARKET ST,G ST,16TH ST|G ST|MARKET ST,8786.0,2014-02-19,7910.5,2.0,0.0757577840909091,665.6078910227274
27050,932085.0,SS-003315-PV1,B ST,25TH ST,26TH ST,2500.0,2598.0,2501.0,2599.0,92102.0,52.0,644.0036,AC Improved,CL 2 LANE COLLECTOR,Greater Golden Hill,80.78,Satisfactory,B ST,25TH ST,26TH ST,B ST|25TH ST|26TH ST,6910.0,2010-12-14,6910.0,1.0,0.1219703787878788,842.8153174242425
10888,926233.0,SS-011086-PV1,FIELD ST,DEERPARK DR,COWLEY WY,5100.0,5198.0,5101.0,5199.0,92110.0,40.0,284.1127,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Clairemont Mesa,52.08,Poor,FIELD ST,DEERPARK DR,COWLEY WY,FIELD ST|COWLEY WY|DEERPARK DR,6341.0,2016-11-30,7462.0,3.0,0.05380922348484849,341.20428611742426
14304,928298.0,SS-027120-PV1,UNIVERSITY AV,COLLEGE AV,CARTAGENA DR,6100.0,6198.0,6101.0,6199.0,92115.0,79.0,756.8916,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Mid-City: Eastern Area,30.79,Very Poor,UNIVERSITY AVE,COLLEGE AVE,CARTAGENA DR,UNIVERSITY AVE|CARTAGENA DR|COLLEGE AVE,20283.0,2022-04-20,18541.0,7.0,0.14335068181818184,2907.581879318182
6954,906128.0,SS-018144-PV1,MERRIMAC AV,COCONINO WY,CLAIREMONT DR,3800.0,3848.0,3801.0,3849.0,92117.0,40.0,324.2746,AC Improved,CL 2 LANE SUB-COLLECTOR,Clairemont Mesa,74.33,Satisfactory,MERRIMAC AVE,COCONINO WY,CLAIREMONT DR,MERRIMAC AVE|CLAIREMONT DR|COCONINO WY,4498.0,2016-11-16,4769.333333333333,3.0,0.061415643939393944,276.24756643939395
25077,931315.0,SS-015325-PV1,KNOXVILLE ST,MORENA BL,TONOPAH AV,1300.0,1398.0,1301.0,1399.0,92110.0,40.0,591.5348,AC Improved,CL 2 LANE SUB-COLLECTOR,Clairemont Mesa,52.14,Poor,KNOXVILLE ST,MORENA BL,TONOPAH AVE,KNOXVILLE ST|MORENA BL|TONOPAH AVE,7538.0,2016-11-29,7136.0,4.0,0.11203310606060607,844.5055534848485
508,915665.0,SS-001672-PV1,ACENA DR,HIERBA DR,RANCHO BERNARDO RD,16950.0,17098.0,16951.0,17099.0,92128.0,40.0,891.6085,AC Improved,CL 2 LANE SUB-COLLECTOR,Rancho Bernardo,16.08,Serious,ACENA DR,HIERBA DR,RANCHO BERNARDO RD,ACENA DR|HIERBA DR|RANCHO BERNARDO RD,2839.0,2017-02-09,3729.25,4.0,0.16886524621212123,479.4084339962122
14632,917134.0,SS-007380-PV1,CLEVELAND AV,BLAINE AV,LINCOLN AV,3920.0,4098.0,3921.0,4099.0,92103.0,51.0,705.0398,AC Improved,CL 2 LANE SUB-COLLECTOR,Uptown,88.54,Good,CLEVELAND AVE,BLAINE AVE,LINCOLN AVE,CLEVELAND AVE|BLAINE AVE|LINCOLN AVE,3327.0,2021-03-30,6015.75,4.0,0.13353026515151514,444.2551921590909
8749,925708.0,SS-015564-PV1,LA JOLLA MESA DR,LINDA ROSA AV,LAMPLIGHT DR,5400.0,5498.0,5401.0,5499.0,92037.0,69.0,628.0,AC Improved,CL 2 LANE COLLECTOR,La Jolla,32.39,Very Poor,LA JOLLA MESA DR,LINDA ROSA AVE,LAMPLIGHT DR,LA JOLLA MESA DR|LAMPLIGHT DR|LINDA ROSA AVE,6155.0,2012-07-31,5496.666666666667,3.0,0.11893939393939394,732.0719696969697
24360,931062.0,SS-004772-PV1,BRANDYWINE ST,MOULTRIE AV,TRENTON AV,3500.0,3598.0,3501.0,3599.0,92117.0,40.0,329.0972,AC Improved,CL 2 LANE SUB-COLLECTOR,Clairemont Mesa,17.74,Serious,BRANDYWINE ST,MOULTRIE AVE,TRENTON AVE,BRANDYWINE ST|MOULTRIE AVE|TRENTON AVE,1886.0,2022-09-13,1260.6,5.0,0.06232901515151515,117.55252257575758
10005,908550.0,SS-014432-PV1,JACKSON DR,HYDE PARK DR,NAVAJO RD,7400.0,7498.0,7403.0,7499.0,92119.0,75.0,596.6324,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Navajo,92.6,Good,JACKSON DR,HYDE PARK DR,NAVAJO RD,JACKSON DR|HYDE PARK DR|NAVAJO RD,10113.0,2013-04-25,11252.666666666666,3.0,0.1129985606060606,1142.754443409091
13960,910214.0,SS-009999-PV1,EL CAJON BL,LOUISIANA ST,TEXAS ST,2300.0,2398.0,2301.0,2399.0,92104.0,75.0,383.0012,AC Improved,MJ SIX LANE URBAN MAJOR,North Park,61.15,Fair,EL CAJON BL,LOUISIANA ST,TEXAS ST,EL CAJON BL|LOUISIANA ST|TEXAS ST,23558.0,2015-04-16,24062.666666666668,3.0,0.07253810606060605,1708.8527025757573
4981,924949.0,SS-021278-PV1,PARKDALE AV,PORT ROYALE DR,GOLD COAST DR,10250.0,10298.0,10251.0,10299.0,92126.0,40.0,752.2154,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Mira Mesa,69.07,Fair,PARKDALE AVE,PORT ROYALE DR,GOLD COAST DR,PARKDALE AVE|GOLD COAST DR|PORT ROYALE DR,3643.0,2015-08-26,4057.6666666666665,3.0,0.1424650378787879,519.0001329924243
15370,928829.0,SS-021654-PV1,COLLEGE (FTG) AV,STREAMVIEW DR,GLADE ST,0.0,0.0,0.0,0.0,92115.0,40.0,874.2072,AC Improved,RES RESIDENTIAL LOCAL STREET,Mid-City: Eastern Area,76.49,Satisfactory,COLLEGE AVE,STREAMVIEW DR,GLADE ST,COLLEGE AVE|GLADE ST|STREAMVIEW DR,24550.0,2016-05-26,23779.714285714286,7.0,0.16556954545454544,4064.7323409090905
18782,918628.0,SS-010571-PV1,EUCLID AV,HILLTOP DR,GENEVA AV,900.0,998.0,901.0,999.0,92102.0,68.0,635.1328,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Encanto Neighborhoods,60.81,Fair,EUCLID AVE,HILLTOP DR,GENEVA AVE,EUCLID AVE|GENEVA AVE|HILLTOP DR,28597.0,2015-04-01,27661.0,2.0,0.12029030303030303,3439.9417957575756
921,916054.0,SS-005758-PV1,CAM DEL NORTE,WORLD TRADE DR,CARMEL MTN RD,14300.0,14598.0,14301.0,14599.0,92128.0,75.0,1897.1116,AC Improved,MJ SIX LANE URBAN MAJOR,Carmel Mountain Ranch,64.51,Fair,CAM DEL NORTE,WORLD TRADE DR,CARMEL MTN RD,CAM DEL NORTE|CARMEL MTN RD|WORLD TRADE DR,31320.0,2018-03-27,33213.2,5.0,0.3593014393939394,11253.321081818181
7023,906190.0,SS-024851-PV1,SHAWLINE ST,CLAIREMONT MESA BL,CONVOY CT,5000.0,5078.0,5001.0,5079.0,92111.0,50.0,733.9998,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Kearny Mesa,33.98,Very Poor,SHAWLINE ST,CLAIREMONT MESA BL,CONVOY CT,SHAWLINE ST|CLAIREMONT MESA BL|CONVOY CT,10826.0,2016-10-16,12270.333333333334,6.0,0.13901511363636365,1504.9776202272728
15418,917404.0,SS-019846-PV1,NEWPORT AV,EBERS ST,SUNSET CLIFFS BL,4701.0,4799.0,4700.0,4798.0,92107.0,40.0,659.6038,AC Improved,RES RESIDENTIAL LOCAL STREET,Ocean Beach,79.04,Satisfactory,NEWPORT AVE,EBERS ST,SUNSET CLIFFS BL,NEWPORT AVE|EBERS ST|SUNSET CLIFFS BL,2246.0,2013-06-12,2710.5,2.0,0.12492496212121211,280.5814649242424
15731,928983.0,SS-025730-PV1,STREAMVIEW DR,ACE ST,WINLOW ST,5420.0,5448.0,5421.0,5449.0,92105.0,94.0,246.8002,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Mid-City: Eastern Area,32.16,Very Poor,STREAMVIEW DR,ACE ST,WINLOW ST,STREAMVIEW DR|ACE ST|WINLOW ST,4626.0,2022-04-14,4011.0,6.0,0.04674246212121212,216.23062977272727
4677,916687.0,SS-024544-PV1,SCRIPPS RANCH BL,MEANLEY DR,SCRIPPS LAKE DR,10300.0,10598.0,10301.0,10599.0,92131.0,65.0,1229.477,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Scripps Miramar Ranch,54.99,Poor,SCRIPPS RANCH BL,MEANLEY DR,SCRIPPS LAKE DR,SCRIPPS RANCH BL|MEANLEY DR|SCRIPPS LAKE DR,13569.0,2017-02-15,12111.25,4.0,0.23285549242424244,3159.6161767045455
14836,910286.0,SS-027287-PV1,UTAH ST,UNIVERSITY AV,LINCOLN AV,3900.0,3998.0,3901.0,3999.0,92104.0,52.0,693.7999,AC Improved,CL 2 LANE COLLECTOR,North Park,72.38,Satisfactory,UTAH ST,UNIVERSITY AVE,LINCOLN AVE,UTAH ST|LINCOLN AVE|UNIVERSITY AVE,3132.0,2014-12-02,2672.3333333333335,3.0,0.13140149621212122,411.54948613636367
743,915942.0,SS-017793-PV1,MATURIN DR,WINDROSE WY,TURTLEBACK RD,15250.0,15298.0,15251.0,15299.0,92127.0,64.0,478.6681,AC Improved,CL 2 LANE COLLECTOR,Rancho Bernardo,26.98,Very Poor,MATURIN DR,WINDROSE WY,TURTLEBACK RD,MATURIN DR|TURTLEBACK RD|WINDROSE WY,4153.0,2013-05-23,4309.0,2.0,0.09065683712121211,376.4978445643939
24956,931249.0,SS-022715-PV1,RANCHO MISSION RD,WARD RD,SAN DIEGO MISSION RD,5880.0,6098.0,5881.0,6099.0,92108.0,64.0,1161.0,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Mission Valley,55.58,Fair,RANCHO MISSION RD,WARD RD,SAN DIEGO MISSION RD,RANCHO MISSION RD|SAN DIEGO MISSION RD|WARD RD,8590.0,2010-07-08,8590.0,1.0,0.21988636363636363,1888.8238636363635
22379,911719.0,SS-026365-PV1,THERMAL AV,CORONADO (SB) AV,FERN AV,1101.0,1199.0,1100.0,1198.0,92154.0,40.0,663.0188,AC Improved,CL 2 LANE SUB-COLLECTOR,Otay Mesa-Nestor,75.26,Satisfactory,THERMAL AVE,CORONADO AVE,FERN AVE,THERMAL AVE|CORONADO AVE|FERN AVE,2959.0,2016-12-13,3204.8,5.0,0.12557174242424243,371.56678583333337
24987,931268.0,SS-005772-PV1,CAM DEL RIO NORTH,MISSION CITY PY,WARD RD,3200.0,3998.0,3201.0,3999.0,92108.0,40.0,5396.7332,AC Improved,CL 2 LANE COLLECTOR,Mission Valley,16.27,Serious,CAM DEL RIO NORTH,MISSION CITY PY,WARD RD,CAM DEL RIO NORTH|MISSION CITY PY|WARD RD,8372.0,2016-09-15,7832.5,4.0,1.0221085606060605,8557.092869393939
7018,906185.0,SS-007285-PV1,CLAIREMONT MESA BL,CONVOY ST,MERCURY ST,7800.0,8098.0,7801.0,8099.0,92111.0,101.0,1350.0003,AC Improved,MJ SIX LANE URBAN MAJOR,Kearny Mesa,24.09,Serious,CLAIREMONT MESA BL,CONVOY ST,MERCURY ST,CLAIREMONT MESA BL|CONVOY ST|MERCURY ST,28861.0,2015-11-18,28598.2,5.0,0.255681875,7379.234594375
7735,906775.0,SS-012007-PV1,GENESEE AV,MT FORAKER AV,MT HERBERT AV,4600.0,4688.0,4601.0,4689.0,92117.0,75.0,1006.4178,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Clairemont Mesa,43.93,Poor,GENESEE AVE,MT FORAKER AVE,MT HERBERT AVE,GENESEE AVE|MT FORAKER AVE|MT HERBERT AVE,28957.0,2013-10-16,25623.5,2.0,0.19060943181818182,5519.477317159091
28614,901146.0,SS-031408-PV1,SCRIPPS HIGHLANDS DR,SCRIPPS GATEWAY CT,SCRIPPS POWAY PY,11950.0,11998.0,11951.0,11999.0,92131.0,30.0,559.0629855,AC Improved,CL 2 LANE SUB-COLLECTOR,Miramar Ranch North,,,SCRIPPS HIGHLANDS DR,SCRIPPS GATEWAY CT,SCRIPPS POWAY PY,SCRIPPS HIGHLANDS DR|SCRIPPS GATEWAY CT|SCRIPPS POWAY PY,4779.0,2017-08-01,4779.0,1.0,0.10588314119318182,506.0155317622159
10069,908602.0,SS-018470-PV1,MISSION BAY DR,ROSEWOOD ST,GRAND AV,4300.0,4378.0,4301.0,4379.0,92109.0,48.0,490.7723,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Pacific Beach,54.14,Poor,MISSION BAY DR,ROSEWOOD ST,GRAND AVE,MISSION BAY DR|GRAND AVE|ROSEWOOD ST,57993.0,2018-03-22,57716.8,5.0,0.09294929924242423,5390.4087109659085
11325,926380.0,SS-018695-PV1,MOCKING BIRD DR,PHEASANT DR,MEADOW LARK DR,7800.0,7898.0,7801.0,7899.0,92123.0,40.0,295.454,AC Improved,RES RESIDENTIAL LOCAL STREET,Serra Mesa,26.48,Very Poor,MOCKING BIRD DR,PHEASANT DR,MEADOW LARK DR,MOCKING BIRD DR|MEADOW LARK DR|PHEASANT DR,1535.0,2013-05-30,1447.5,2.0,0.05595719696969697,85.89429734848484
25991,931749.0,SS-027177-PV1,UNIVERSITY AV,36TH ST,CHEROKEE AV,3600.0,3648.0,3601.0,3649.0,92104.0,52.0,380.0,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Mid-City: City Heights,31.03,Very Poor,UNIVERSITY AVE,36TH ST,CHEROKEE AVE,UNIVERSITY AVE|36TH ST|CHEROKEE AVE,15978.0,2022-04-06,15161.0,6.0,0.07196969696969698,1149.9318181818182
5584,904848.0,SS-002800-PV1,ARRIBA ST,REGENTS RD,PALMILLA DR,3700.0,3898.0,3701.0,3899.0,92122.0,36.0,799.1028,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,University,39.24,Very Poor,ARRIBA ST,REGENTS RD,PALMILLA DR,ARRIBA ST|PALMILLA DR|REGENTS RD,6801.0,2016-11-17,6063.666666666667,3.0,0.15134522727272728,1029.2988906818182
6840,906029.0,SS-013418-PV1,HICKMAN FIELD DR,CONVOY CT,COPLEY DR,5101.0,5399.0,5100.0,5398.0,92111.0,64.0,2081.0796,AC Improved,CL 2 LANE SUB-COLLECTOR,Kearny Mesa,39.56,Very Poor,HICKMAN FIELD DR,CONVOY CT,COPLEY DR,HICKMAN FIELD DR|CONVOY CT|COPLEY DR,4756.0,2021-12-21,4256.333333333333,6.0,0.39414386363636367,1874.5482154545457
8096,907048.0,SS-019150-PV1,MT ABERNATHY AV,BEADNELL WY,BALBOA ARMS DR,4240.0,4248.0,4241.0,4249.0,92117.0,68.0,328.4417,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Clairemont Mesa,71.65,Satisfactory,MT ABERNATHY AVE,BEADNELL WY,BALBOA ARMS DR,MT ABERNATHY AVE|BALBOA ARMS DR|BEADNELL WY,9049.0,2016-11-30,10028.75,4.0,0.06220486742424243,562.8918453219698
10430,908842.0,SS-012497-PV1,GRAND AV,FANUEL ST,GRESHAM ST,1300.0,1398.0,1301.0,1399.0,92109.0,33.0,584.5108,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Pacific Beach,76.13,Satisfactory,GRAND AVE,FANUEL ST,GRESHAM ST,GRAND AVE|FANUEL ST|GRESHAM ST,26296.0,2012-10-04,26090.333333333332,3.0,0.11070280303030304,2911.040908484849
24080,912859.0,SS-007314-PV1,CLAIREMONT MESA BL,MOLLENDO BL,LA CUENTA DR,10700.0,10848.0,10701.0,10849.0,92124.0,32.0,1071.8342,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Tierrasanta,39.45,Very Poor,CLAIREMONT MESA BL,MOLLENDO BL,LA CUENTA DR,CLAIREMONT MESA BL|LA CUENTA DR|MOLLENDO BL,10295.0,2016-09-29,10154.75,4.0,0.20299890151515151,2089.873691098485
13929,928058.0,SS-014698-PV1,JUAN ST,MASON ST,WALLACE ST,2701.0,2799.0,2700.0,2798.0,92110.0,36.0,368.0772,PCC Jointed Concrete,CL 2 LANE SUB-COLLECTOR,Old Town San Diego,97.91,Good,JUAN ST,MASON ST,WALLACE ST,JUAN ST|MASON ST|WALLACE ST,6855.0,2010-08-19,6855.0,1.0,0.0697115909090909,477.87295568181815
5406,904692.0,SS-011993-PV1,GENESEE AV,FEZ ST,REGENTS RD,9540.0,9798.0,9541.0,9799.0,92037.0,75.0,1422.0,AC Improved,MJ SIX LANE URBAN MAJOR,University,94.28,Good,GENESEE AVE,FEZ ST,REGENTS RD,GENESEE AVE|FEZ ST|REGENTS RD,29854.0,2014-05-07,29701.333333333332,3.0,0.26931818181818185,8040.225
5419,925267.0,SS-018418-PV1,MIRAMAR PL,MIRAMAR RD,MARINDUSTRY DR,8300.0,8378.0,8301.0,8379.0,92121.0,50.0,0.34,AC Improved,RES RESIDENTIAL LOCAL STREET,University,15.64,Serious,MIRAMAR PL,MIRAMAR RD,MARINDUSTRY DR,MIRAMAR PL|MARINDUSTRY DR|MIRAMAR RD,4550.0,2021-11-11,4807.2,5.0,6.43939393939394e-05,0.2929924242424243
20786,920107.0,SS-008872-PV1,DEEP DELL RD,PARADISE VALLEY RD,PRAIRIE MOUND WY,501.0,515.0,500.0,516.0,92139.0,40.0,172.6296,AC Improved,CL 2 LANE SUB-COLLECTOR,Skyline-Paradise Hills,49.35,Poor,DEEP DELL RD,PARADISE VALLEY RD,PRAIRIE MOUND WY,DEEP DELL RD|PARADISE VALLEY RD|PRAIRIE MOUND WY,3097.0,2018-06-27,3097.0,1.0,0.032695,101.256415
17685,929640.0,SS-029827-PV1,W GRAPE ST,KETTNER BL,PACIFIC HY,801.0,999.0,800.0,998.0,92101.0,52.0,567.4691,AC Improved,CL 2 LANE COLLECTOR,Greater Golden Hill,43.18,Poor,W GRAPE ST,KETTNER BL,PACIFIC HY,W GRAPE ST|KETTNER BL|PACIFIC HY,22078.0,2015-12-22,22078.0,1.0,0.10747520833333334,2372.8376495833336
25127,931350.0,SS-018918-PV1,MONTEZUMA RD,54TH ST,55TH ST,5400.0,5498.0,5401.0,5499.0,92115.0,32.0,1014.8844,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,College Area,67.48,Fair,MONTEZUMA RD,54TH ST,55TH ST,MONTEZUMA RD|54TH ST|55TH ST,21607.0,2021-06-01,25677.125,8.0,0.19221295454545456,4153.145308863636
